distance_km,duration_min,vehicle_type,fare
5.65,17.43,car,190.53
15.45,38.84,auto,269.64
31.23,71.8,car,742.34
46.9,147.65,car,1199.94
29.91,89.23,bike,400.85
6.33,18.77,car,205.45
5.82,12.66,bike,86.52
42.66,147.29,bike,584.3
16.24,35.56,car,405.48
17.96,61.45,auto,333.67
3.2,11.45,car,131.68
32.75,90.75,bike,419.03
11.41,27.16,auto,204.37
15.27,51.29,car,434.48
18.15,39.92,auto,289.21
6.86,21.52,car,223.48
34.53,73.59,auto,525.9
49.56,109.15,auto,747.84
45.38,135.31,bike,594.27
30.81,99.38,bike,424.74
46.54,122.6,bike,580.86
46.99,185.27,car,1310.59
25.72,89.83,car,700.53
31.08,101.12,car,826.65
14.63,55.81,auto,293.65
19.48,67.0,car,552.76
28.86,114.65,car,821.99
26.11,62.67,auto,425.54
36.61,108.13,car,931.36
33.39,112.79,auto,590.86
24.25,76.5,car,641.8
13.08,39.15,auto,234.37
37.6,115.35,auto,646.6
15.41,32.52,bike,195.79
19.96,55.1,bike,260.56
41.44,146.08,bike,567.72
46.37,183.99,auto,871.56
1.59,5.85,bike,49.78
11.47,25.84,car,298.42
44.77,119.68,car,1083.72
44.75,158.72,auto,803.01
6.08,19.43,auto,138.56
17.64,57.86,car,495.43
4.34,13.19,bike,75.31
13.48,41.08,bike,199.43
25.28,75.37,bike,333.75
43.34,149.81,car,1150.98
45.48,118.21,car,1091.42
8.87,28.95,car,276.17
20.3,41.66,bike,242.52
27.9,76.45,auto,457.62
28.77,89.73,bike,386.1
37.68,77.62,bike,443.3
12.48,27.69,car,315.42
2.33,7.75,bike,58.49
30.1,82.61,car,745.11
20.85,59.6,auto,356.62
26.05,64.87,bike,323.64
18.55,65.54,auto,350.27
46.15,154.39,car,1208.28
13.51,48.48,auto,261.14
35.54,131.68,auto,644.41
44.89,99.3,car,1022.06
11.17,43.87,auto,234.49
39.18,96.85,bike,481.98
48.37,148.8,car,1223.09
2.58,7.62,auto,75.96
10.37,40.15,auto,222.49
5.47,17.87,bike,96.25
22.12,46.82,auto,346.81
2.3,7.6,bike,48.65
32.57,101.39,bike,442.54
45.76,118.08,auto,731.79
26.46,64.0,auto,420.47
17.99,62.91,car,516.4
5.47,13.3,bike,87.35
39.88,91.32,auto,620.54
36.39,132.6,auto,661.16
44.1,130.6,bike,574.53
26.12,75.62,car,676.21
8.56,18.2,car,242.97
38.15,127.82,bike,514.13
18.43,58.48,auto,328.81
17.43,36.57,car,429.46
47.56,131.54,car,1159.04
16.75,62.57,car,496.1
27.76,73.9,bike,348.69
8.71,30.09,auto,182.64
4.42,10.57,car,155.14
19.38,60.03,car,526.93
4.53,12.96,auto,108.39
21.17,54.54,bike,269.2
3.68,11.95,bike,63.5
40.21,132.21,bike,540.53
46.09,124.21,auto,734.58
25.91,62.51,auto,416.7
25.59,51.96,bike,301.06
37.06,108.27,auto,619.88
36.39,81.9,bike,430.94
17.07,64.2,auto,324.4
32.76,106.87,car,859.33
49.66,179.19,car,1341.34
3.7,11.18,bike,76.3
20.64,52.91,car,521.03
9.71,29.99,bike,147.25
28.61,66.19,car,679.03
14.06,49.56,bike,205.41
15.28,51.41,bike,223.43
26.41,103.92,car,753.35
46.9,106.87,auto,716.78
40.11,103.68,car,965.25
4.32,17.07,auto,115.48
31.6,121.64,bike,461.33
9.12,22.87,auto,176.5
1.04,3.62,car,81.75
15.68,58.63,auto,309.05
36.55,121.25,car,967.75
40.69,102.69,auto,651.2
11.17,26.08,bike,152.56
49.51,167.64,auto,868.3
27.05,73.08,car,673.65
27.56,57.75,auto,426.63
12.96,35.58,auto,226.19
6.5,20.17,bike,103.83
26.45,62.38,car,634.52
27.18,96.9,bike,381.01
26.68,76.1,bike,353.45
35.95,106.61,auto,606.49
48.98,182.92,bike,681.69
20.05,49.82,car,503.33
45.07,137.24,car,1137.23
9.01,34.59,auto,190.37
46.48,97.09,auto,690.51
35.47,72.09,bike,413.71
20.19,44.43,car,490.64
41.46,126.4,auto,700.33
8.2,19.28,auto,146.85
38.06,127.37,bike,516.12
45.97,178.41,bike,660.74
49.14,137.14,bike,617.58
35.72,120.45,auto,636.7
9.83,25.04,auto,184.14
28.03,82.08,car,717.29
3.58,11.2,car,145.44
7.37,16.63,auto,132.4
14.04,34.3,auto,245.97
47.49,100.06,bike,556.8
35.5,103.52,auto,590.63
13.32,38.88,bike,194.05
12.61,46.52,car,378.79
32.62,68.32,auto,500.61
48.13,131.22,car,1168.9
42.03,91.15,car,957.72
15.65,46.12,bike,215.62
6.42,25.48,auto,142.56
40.61,128.1,auto,697.54
14.62,46.27,auto,268.56
20.92,64.31,car,561.73
16.53,43.93,bike,221.27
12.47,36.0,auto,236.32
34.47,82.69,car,822.13
49.37,174.86,car,1312.1
9.45,27.92,bike,141.1
11.75,24.71,bike,155.14
5.92,11.9,car,179.73
6.33,16.95,bike,98.57
33.77,113.92,auto,602.69
38.87,140.52,car,1050.77
2.38,5.63,bike,43.89
13.13,44.3,bike,193.29
35.76,75.88,auto,545.27
36.55,130.87,bike,508.71
30.06,82.11,car,755.26
30.32,91.91,bike,407.15
25.19,95.55,car,715.99
15.31,54.77,auto,294.25
12.95,40.38,auto,242.79
3.3,7.39,auto,82.7
40.69,138.63,auto,719.12
46.65,118.76,car,1106.91
16.19,59.42,auto,316.68
14.72,44.2,auto,268.44
41.1,100.07,car,971.38
8.43,27.12,auto,168.2
47.98,150.11,auto,812.83
32.4,99.72,auto,561.96
49.78,136.01,auto,803.53
27.65,90.87,car,740.22
38.31,127.12,bike,514.37
3.03,10.41,auto,81.6
4.33,15.66,car,166.71
35.65,114.05,bike,473.1
40.08,111.36,car,993.84
47.48,165.11,auto,832.1
5.5,20.49,bike,92.59
36.69,90.39,bike,449.05
28.51,59.96,auto,438.09
31.61,118.09,auto,578.45
8.87,21.45,bike,125.81
35.1,102.48,auto,595.77
17.85,69.87,bike,274.45
27.93,87.38,bike,370.2
4.66,11.94,car,151.93
6.98,25.42,bike,116.2
36.7,92.24,car,875.14
12.49,32.0,car,334.66
33.23,71.58,bike,401.29
23.06,82.72,car,646.56
1.86,5.02,bike,46.65
41.97,125.6,auto,697.08
31.63,99.39,auto,549.01
47.7,115.76,auto,734.38
32.94,103.11,bike,445.68
28.77,89.91,car,752.65
10.19,31.17,auto,192.93
23.73,81.9,car,649.93
21.99,73.82,auto,394.78
35.7,83.54,car,835.13
6.3,21.43,bike,101.53
22.81,52.88,bike,286.26
49.06,173.09,car,1313.63
8.2,29.81,car,260.43
18.13,51.61,bike,251.61
29.16,106.65,auto,533.57
15.35,41.24,car,403.73
37.86,137.9,auto,689.35
9.73,33.14,car,304.52
10.98,32.5,bike,157.92
28.87,99.14,auto,515.6
43.38,145.22,bike,589.37
40.43,130.46,bike,535.93
31.13,83.05,auto,503.49
28.05,65.06,car,672.7
48.3,189.14,car,1343.21
34.15,77.1,bike,410.6
18.16,66.61,bike,263.11
15.14,54.62,auto,291.71
18.46,66.08,auto,346.23
10.09,25.95,car,278.58
10.74,31.36,auto,208.43
4.76,10.4,auto,99.23
39.33,117.19,auto,655.67
3.88,13.96,auto,102.56
9.56,34.5,car,294.67
36.02,143.83,car,1024.17
48.33,114.75,car,1126.21
11.43,25.71,car,306.97
20.66,53.07,car,514.54
37.64,119.02,auto,644.04
38.89,140.16,bike,551.02
28.49,91.23,auto,506.54
45.77,182.11,car,1281.8
12.56,43.6,auto,238.26
35.66,95.44,car,878.48
18.81,38.48,auto,302.85
9.73,28.45,bike,145.63
40.15,137.2,car,1072.86
12.78,48.29,auto,264.08
10.5,38.06,auto,218.73
36.21,78.04,car,836.07
31.11,77.69,bike,382.33
39.07,130.23,car,1027.71
19.63,50.99,bike,257.88
35.34,114.9,car,920.0
3.25,11.32,bike,69.03
17.89,52.73,bike,241.65
10.06,20.65,bike,138.91
40.89,160.85,auto,757.52
24.52,71.16,auto,419.91
43.63,133.73,car,1115.57
36.59,142.03,car,1030.66
22.79,62.7,car,582.43
25.36,97.93,car,722.89
32.05,91.55,bike,418.78
12.63,44.64,auto,242.23
19.98,78.97,bike,302.75
27.34,92.94,car,737.28
28.37,73.1,auto,469.11
22.52,49.97,car,541.04
17.05,44.05,auto,285.19
36.73,108.96,car,926.92
6.93,17.92,auto,133.06
40.09,143.3,car,1078.62
25.18,59.13,auto,399.78
44.86,99.71,car,1031.86
35.95,85.15,bike,443.76
32.56,69.18,car,748.64
18.86,54.36,car,501.59
31.38,90.3,car,790.85
17.48,54.81,auto,323.02
6.73,24.22,auto,146.88
31.4,99.31,bike,427.15
28.87,70.14,auto,463.18
8.44,17.2,bike,110.72
7.67,21.16,car,227.73
47.07,159.15,car,1231.3
37.6,134.26,car,1018.4
31.84,119.71,car,882.5
29.37,96.0,bike,394.05
40.23,83.07,auto,606.03
30.51,118.04,bike,442.77
23.52,50.96,auto,374.47
39.95,85.5,auto,607.7
33.2,79.44,auto,523.2
8.28,20.95,bike,114.92
42.81,133.13,bike,562.42
8.84,19.27,car,236.24
15.66,55.91,car,459.04
27.48,108.0,car,793.22
45.44,118.01,bike,558.38
47.96,187.86,bike,689.28
22.79,59.09,car,566.9
44.53,93.84,bike,524.28
31.44,112.62,car,869.03
34.36,94.07,bike,438.48
7.2,23.3,bike,110.13
42.93,102.56,bike,521.31
47.33,165.83,bike,651.85
22.94,58.24,car,570.6
33.15,78.58,car,778.31
7.48,28.55,auto,160.02
3.85,9.64,auto,84.09
45.27,132.45,bike,589.92
45.43,170.85,auto,821.52
47.25,179.35,auto,870.05
12.36,43.61,auto,241.76
37.57,104.66,bike,473.53
28.29,74.54,bike,355.81
22.99,67.93,bike,313.6
25.28,71.29,auto,422.41
33.65,102.26,bike,440.0
9.28,28.16,car,279.94
23.75,62.79,bike,306.99
28.31,67.8,bike,356.38
26.14,54.51,auto,399.67
38.1,88.14,auto,594.11
15.24,53.27,car,435.48
26.3,103.38,auto,502.97
5.14,17.41,bike,82.81
19.71,58.22,car,526.03
38.53,137.53,auto,697.82
3.18,9.94,auto,89.99
25.82,83.45,car,693.13
35.79,101.51,bike,464.22
31.82,98.56,car,828.35
27.06,56.12,car,629.01
44.46,103.07,car,1026.42
31.81,69.79,bike,376.09
25.82,61.24,car,623.9
45.91,100.69,bike,537.34
44.69,101.77,auto,678.05
13.62,46.42,bike,206.64
7.11,23.24,bike,107.63
30.64,103.58,bike,416.99
27.8,80.22,auto,463.94
25.95,59.07,car,613.36
29.56,59.56,car,675.61
36.29,128.23,car,985.38
37.49,110.96,auto,633.43
46.96,180.66,bike,669.7
32.92,109.64,auto,576.28
37.68,98.78,car,910.23
16.4,48.84,car,438.97
11.24,27.71,auto,198.16
7.69,27.09,car,247.73
20.54,72.65,auto,382.28
37.15,75.07,auto,552.0
32.0,115.35,auto,588.04
26.2,80.74,car,683.19
20.75,57.95,bike,270.85
28.07,81.01,bike,374.53
40.5,128.15,auto,693.85
18.93,74.1,bike,288.57
24.08,67.97,bike,320.48
26.76,78.52,bike,357.91
9.39,30.46,bike,135.81
2.14,8.46,bike,52.61
33.39,95.42,bike,439.32
32.8,117.47,auto,598.09
13.56,47.37,car,400.81
3.71,8.17,auto,82.94
2.73,10.5,bike,59.79
16.12,53.98,auto,299.25
23.28,74.82,car,631.41
21.7,83.93,auto,422.51
6.41,20.94,bike,98.44
24.4,56.89,car,581.7
7.28,21.72,auto,153.13
24.14,91.04,car,692.29
27.14,65.39,auto,432.56
39.59,104.73,car,958.68
11.09,26.66,auto,189.9
40.11,86.35,bike,466.72
2.16,5.15,auto,59.79
21.44,59.99,auto,372.4
27.32,105.42,car,779.73
48.39,189.6,auto,892.24
36.15,78.64,car,827.73
26.92,72.36,bike,352.41
8.95,33.6,bike,150.36
15.21,43.14,bike,212.79
23.18,77.99,auto,412.9
33.5,128.75,car,935.69
9.34,34.34,car,301.47
26.17,104.04,auto,506.08
25.44,75.83,bike,345.35
26.49,72.67,bike,341.84
23.1,79.43,auto,426.28
36.78,117.68,bike,489.84
4.76,17.87,car,181.45
40.95,152.11,car,1119.66
43.77,94.89,auto,663.13
3.69,8.03,auto,82.02
26.24,88.1,auto,468.0
44.19,135.47,car,1124.52
31.88,121.97,bike,466.63
27.87,105.7,auto,527.16
3.63,10.08,bike,70.42
36.84,80.8,auto,557.91
19.86,43.58,bike,252.67
38.12,139.0,auto,687.06
38.88,148.3,auto,725.28
24.42,80.1,auto,430.34
21.75,73.8,car,597.59
9.06,27.68,bike,141.89
30.34,101.55,bike,414.98
31.59,69.46,auto,488.73
25.73,77.81,bike,338.45
13.29,47.08,car,386.11
44.3,129.74,auto,739.87
26.37,88.34,bike,361.83
31.13,74.16,bike,388.24
4.43,13.4,auto,110.22
17.89,40.68,car,438.46
29.61,87.64,bike,397.07
26.17,102.17,bike,387.89
15.39,38.69,car,396.59
3.04,9.92,bike,64.37
37.07,113.2,car,944.62
46.4,138.65,car,1165.5
37.65,131.65,bike,514.75
16.09,44.99,car,427.85
16.52,36.81,bike,216.31
13.58,37.15,auto,246.44
21.83,69.99,bike,300.08
22.72,77.4,car,631.42
36.03,87.1,bike,440.28
46.27,150.69,bike,614.03
19.51,54.11,auto,335.73
46.31,103.07,bike,541.43
30.58,106.42,auto,544.18
37.97,97.41,bike,478.46
20.88,49.74,auto,335.95
30.85,91.69,car,789.43
16.1,59.17,auto,306.29
14.2,41.44,bike,190.92
9.77,26.72,auto,183.32
47.46,119.45,car,1117.97
13.63,29.05,auto,233.55
42.86,154.59,auto,763.91
26.36,77.09,auto,455.83
47.18,107.48,auto,723.4
12.18,38.15,auto,228.31
27.49,68.05,car,667.38
14.82,30.42,bike,186.45
5.56,16.12,bike,89.79
24.91,76.92,bike,343.28
3.36,10.72,bike,62.75
46.87,117.28,bike,569.31
16.51,48.78,bike,231.83
34.23,130.74,car,965.05
3.2,10.81,car,134.61
44.51,103.58,auto,683.57
18.33,61.39,auto,332.21
19.66,46.93,bike,248.98
18.16,71.11,auto,361.79
17.18,60.38,car,490.86
37.25,115.86,car,955.9
12.64,45.53,auto,255.14
43.35,134.38,auto,738.22
11.03,39.11,car,333.12
29.7,64.9,bike,359.14
33.25,84.96,auto,528.42
41.56,152.41,bike,584.02
28.15,59.6,bike,332.04
22.54,56.32,car,559.35
40.53,161.37,auto,755.17
47.74,147.35,auto,806.94
34.85,86.66,bike,436.16
3.16,6.67,auto,73.66
11.0,25.67,auto,198.06
3.62,9.83,bike,61.71
7.27,23.83,car,238.87
17.77,59.15,auto,328.59
44.72,107.72,bike,535.06
9.61,35.08,auto,199.56
36.39,85.06,bike,444.85
34.32,91.9,auto,558.05
18.63,48.89,car,479.32
43.5,145.46,bike,588.74
19.98,75.23,car,572.68
3.35,11.65,car,140.1
48.15,168.33,car,1272.51
39.52,120.1,car,1007.1
8.84,19.65,auto,162.75
42.78,121.2,auto,706.67
25.67,80.34,bike,344.63
42.5,161.72,auto,782.67
33.02,92.45,bike,426.32
17.64,47.12,car,451.56
39.42,80.71,bike,462.43
26.63,57.99,auto,416.41
16.48,55.97,auto,307.62
20.42,65.43,bike,291.4
14.84,49.77,bike,208.57
28.56,109.31,auto,533.18
28.33,81.68,car,722.7
37.33,88.07,car,880.73
47.09,127.18,car,1135.87
8.66,25.17,auto,170.7
3.52,9.57,bike,71.45
3.46,10.02,car,137.7
11.19,28.62,auto,206.17
4.94,19.69,bike,88.72
11.74,35.91,bike,170.61
33.56,91.33,bike,430.81
24.08,59.23,auto,389.02
34.84,99.07,auto,574.42
30.74,69.98,bike,374.69
35.95,128.31,bike,508.46
36.44,92.54,car,878.35
13.72,54.65,auto,272.97
28.11,83.91,car,731.38
29.48,93.12,car,772.37
6.45,23.46,bike,116.46
1.61,3.24,car,82.06
49.3,109.81,car,1116.36
15.44,57.79,car,457.85
48.28,126.88,car,1152.46
4.52,13.95,bike,82.84
40.47,113.0,bike,522.67
21.15,64.85,auto,379.0
6.22,13.66,bike,97.91
24.54,91.32,bike,358.44
35.31,105.97,car,907.39
45.88,165.22,auto,827.06
26.39,56.15,bike,320.11
11.76,46.48,auto,247.0
31.92,108.8,car,861.03
3.18,6.81,bike,64.53
48.12,124.47,car,1148.55
43.63,129.35,car,1100.61
2.63,9.2,bike,55.48
5.79,14.38,bike,93.12
17.14,55.44,bike,239.14
46.56,123.64,car,1127.73
42.46,90.7,bike,504.35
26.34,84.09,bike,361.3
18.42,58.62,bike,264.02
24.83,53.46,auto,387.77
31.49,118.38,auto,591.11
19.7,43.24,car,471.87
39.81,108.8,auto,647.13
13.98,51.57,car,423.55
23.86,78.42,car,645.85
35.98,112.66,bike,471.88
6.52,25.76,bike,118.39
19.05,39.88,car,452.78
13.67,29.76,bike,169.37
33.89,92.16,car,838.81
12.86,46.72,car,379.0
39.98,144.97,bike,553.3
38.46,151.97,bike,560.88
2.15,7.27,car,108.85
19.59,52.57,auto,330.65
30.29,80.21,car,747.76
11.47,33.61,car,329.99
45.75,182.32,car,1292.75
23.05,76.51,bike,327.96
7.03,16.5,bike,105.15
33.62,132.05,bike,489.28
8.89,24.77,auto,164.53
43.97,98.31,car,1008.75
36.61,132.97,auto,670.97
14.19,36.71,car,369.78
4.82,11.93,auto,104.47
31.21,108.62,bike,437.58
31.75,77.66,car,759.57
46.08,132.05,auto,750.39
26.37,58.66,bike,327.53
20.33,50.42,auto,334.85
37.5,89.01,bike,463.08
17.09,66.67,bike,254.51
34.29,125.58,bike,489.73
40.6,161.95,car,1141.69
4.96,19.67,auto,123.95
35.97,142.84,bike,522.49
26.22,62.67,car,631.53
38.93,114.16,bike,510.97
9.64,25.31,bike,142.27
31.37,68.61,bike,383.18
3.9,13.09,bike,73.94
28.21,79.08,auto,466.14
39.4,128.48,car,1023.02
43.1,163.52,car,1195.01
19.81,62.72,car,533.8
36.98,129.79,bike,516.57
28.47,105.39,auto,527.6
2.71,8.23,auto,78.3
6.88,26.79,auto,149.11
24.08,90.82,bike,353.55
49.99,103.7,bike,574.8
26.14,92.05,car,726.17
22.01,78.18,bike,314.9
11.99,38.71,auto,229.0
6.01,19.8,car,197.93
35.82,71.67,auto,540.16
22.38,82.38,car,640.01
8.61,24.08,bike,132.39
32.04,102.14,bike,427.95
14.38,29.55,auto,227.95
45.3,93.94,car,1006.74
18.28,56.39,bike,258.96
7.46,29.49,car,259.46
28.9,100.7,car,781.66
29.83,62.33,auto,453.16
23.62,92.05,car,687.85
14.52,39.27,bike,196.85
35.34,131.86,bike,508.58
4.74,9.58,car,152.82
5.03,19.24,car,189.75
12.85,47.37,car,382.06
39.36,156.18,auto,737.51
45.31,109.3,bike,548.77
46.56,180.57,bike,662.57
37.11,120.19,car,976.34
7.71,16.07,car,209.3
42.0,141.09,auto,734.02
39.53,89.18,bike,466.79
17.8,60.03,bike,259.92
18.24,61.99,auto,344.85
32.55,65.69,bike,384.69
14.02,47.7,auto,269.62
20.5,42.0,bike,255.41
44.16,95.93,bike,516.64
40.79,133.55,car,1057.92
4.52,10.92,car,160.41
32.05,66.12,auto,491.84
40.35,121.19,car,1025.88
33.05,106.32,car,861.09
24.71,90.27,car,695.62
9.81,20.77,bike,135.61
31.27,75.69,auto,501.7
47.34,126.45,bike,585.01
45.62,161.39,auto,817.26
28.4,92.7,auto,501.2
28.46,57.19,bike,337.83
7.06,27.47,auto,164.54
44.52,154.31,car,1184.38
33.7,107.86,auto,581.13
21.28,65.15,auto,376.2
23.39,90.63,auto,451.27
4.5,10.68,auto,105.54
11.75,46.78,bike,194.14
22.55,56.95,auto,367.88
35.34,78.54,car,818.54
41.68,149.05,bike,579.61
41.56,120.31,auto,695.94
15.06,52.73,car,433.05
34.5,115.97,car,916.78
37.9,94.66,bike,465.11
8.72,22.04,auto,161.03
11.26,33.53,car,323.5
2.08,6.98,auto,70.55
6.12,15.49,bike,98.48
49.77,130.25,auto,792.08
28.5,79.8,car,716.38
28.03,62.1,auto,440.85
4.62,12.49,car,163.11
23.07,48.74,car,543.42
26.67,85.25,bike,368.86
37.8,144.49,car,1052.65
18.31,38.18,auto,290.36
40.15,126.64,car,1041.98
8.28,27.8,car,266.11
20.87,72.35,car,584.66
3.17,9.62,auto,89.49
18.06,50.08,car,476.2
15.98,36.26,auto,262.84
43.53,106.03,auto,685.6
24.93,94.75,bike,359.58
31.49,115.16,auto,578.37
33.79,129.44,bike,483.16
25.67,96.78,auto,488.47
29.44,59.93,bike,351.98
22.63,85.09,bike,338.53
16.98,43.33,auto,282.54
15.45,36.3,car,386.58
49.96,163.62,bike,671.31
20.88,79.49,car,605.96
8.51,20.88,car,236.48
25.17,76.29,bike,330.87
38.5,95.32,auto,602.08
22.71,48.94,car,541.85
30.15,89.64,auto,520.08
21.34,48.87,car,526.38
43.21,100.8,bike,519.83
42.82,99.7,bike,519.8
39.56,119.32,auto,660.92
9.23,29.16,car,272.02
21.77,82.81,bike,316.62
18.31,59.55,car,510.0
27.4,109.16,car,796.27
48.29,160.81,bike,651.35
42.18,97.24,auto,643.3
17.49,41.48,auto,284.99
28.72,111.14,car,823.54
49.05,169.51,auto,868.72
42.39,139.59,bike,567.27
14.79,56.19,car,437.32
22.34,56.67,auto,370.36
10.66,36.66,auto,214.76
2.01,7.41,auto,71.13
48.89,162.75,car,1281.0
22.32,65.52,bike,296.07
27.14,88.97,auto,477.58
12.08,32.94,car,329.28
31.58,83.83,auto,519.7
39.51,137.11,bike,536.88
4.66,12.35,auto,99.01
48.18,177.64,bike,675.2
49.89,188.12,bike,703.03
3.56,11.17,car,140.74
18.82,55.26,car,499.03
31.92,94.96,bike,418.57
30.92,100.86,bike,420.17
8.91,26.5,car,267.2
28.74,70.5,auto,462.19
47.22,159.84,auto,818.46
45.37,133.93,auto,752.46
16.67,65.75,auto,327.22
48.89,149.68,bike,636.43
4.11,10.05,auto,88.48
42.21,123.38,bike,537.98
17.23,51.34,car,458.63
25.17,57.15,car,600.88
32.92,91.22,auto,542.9
42.85,145.54,bike,585.3
9.47,29.66,auto,185.02
29.24,99.71,bike,402.95
22.91,87.91,car,658.39
17.42,62.66,bike,256.07
10.19,32.59,auto,196.07
11.95,43.8,bike,190.23
24.76,97.8,auto,480.84
5.53,21.2,bike,104.65
19.45,70.54,auto,369.44
39.98,131.97,auto,702.73
44.19,166.3,bike,624.35
21.26,65.05,bike,283.25
2.66,8.84,car,118.36
19.72,59.91,auto,342.72
23.99,60.75,bike,312.24
21.06,65.42,car,559.58
44.59,149.08,auto,769.55
24.71,76.51,bike,335.4
9.24,23.27,auto,178.24
29.99,82.62,bike,387.32
40.14,93.27,auto,615.66
16.65,56.46,bike,242.16
34.86,112.07,auto,604.07
32.03,99.46,auto,547.75
8.23,31.94,car,274.28
12.12,46.16,car,367.14
40.89,156.85,bike,588.56
45.41,162.54,car,1227.36
28.02,96.25,bike,393.26
21.35,56.79,bike,272.12
38.24,99.53,auto,615.82
1.23,4.8,auto,52.28
46.76,165.64,bike,646.68
36.13,135.0,car,996.18
41.15,145.22,auto,735.85
30.04,100.64,car,806.52
37.41,121.03,car,972.31
37.98,76.32,car,850.99
16.7,37.84,auto,268.29
18.28,51.47,auto,322.56
46.03,101.71,auto,692.67
20.76,51.85,auto,346.1
5.35,11.79,car,168.17
42.35,115.99,bike,533.15
41.78,122.63,auto,696.89
26.67,54.77,auto,405.43
39.52,101.13,bike,485.42
29.19,86.9,auto,494.06
14.26,53.95,bike,212.45
30.18,112.39,bike,428.35
10.37,30.29,auto,189.98
21.27,46.6,auto,341.36
16.78,53.26,bike,231.7
42.45,139.76,bike,572.99
3.01,9.97,auto,88.28
44.82,118.93,auto,721.13
37.15,114.76,auto,639.3
26.2,68.75,car,651.22
12.42,29.23,car,322.51
9.01,21.65,bike,132.57
9.43,23.11,bike,129.64
2.08,4.88,bike,43.64
33.58,95.41,auto,561.12
29.52,91.93,car,769.48
44.74,122.77,car,1089.8
16.9,57.0,bike,242.81
18.25,55.24,bike,255.51
18.63,74.1,car,560.1
1.76,6.5,bike,52.41
22.81,90.99,car,663.28
25.8,57.15,auto,408.34
45.56,140.44,auto,771.27
15.65,40.33,bike,211.16
16.98,35.48,car,418.02
9.19,34.53,auto,186.1
44.71,148.75,car,1163.85
22.56,49.06,bike,272.14
45.68,130.77,bike,590.59
40.3,159.77,car,1130.54
36.78,89.5,bike,456.84
26.58,66.23,car,655.27
45.83,93.63,auto,672.65
43.27,128.46,auto,719.17
22.81,59.11,auto,374.69
1.72,6.42,car,94.0
40.21,126.76,bike,531.82
30.62,95.8,auto,524.81
25.02,94.19,car,709.64
40.18,113.01,car,1000.5
7.16,15.77,auto,138.95
36.82,113.07,bike,479.48
26.98,95.12,car,736.87
9.81,24.9,auto,180.95
40.08,142.63,car,1080.95
13.55,50.15,auto,266.73
43.71,134.41,bike,580.94
36.68,118.6,auto,639.73
49.43,103.14,auto,735.26
5.25,20.24,car,185.1
22.04,77.11,auto,414.22
45.64,113.6,bike,555.67
42.02,89.39,auto,630.54
33.89,129.66,bike,481.91
9.76,25.66,auto,186.48
3.49,12.37,car,136.77
42.58,115.56,bike,532.05
42.06,124.63,car,1063.59
46.53,161.71,car,1228.95
10.2,30.7,car,292.6
38.82,117.3,auto,653.33
43.16,108.19,bike,532.64
42.18,164.21,car,1182.88
22.38,80.99,car,636.17
49.76,160.68,auto,854.26
23.78,64.87,bike,308.31
29.62,86.52,car,758.15
16.92,67.03,auto,328.65
4.74,12.89,auto,106.55
4.37,12.17,car,147.64
13.13,49.67,car,391.83
8.78,24.05,car,252.81
48.92,100.93,bike,559.99
6.8,20.52,car,220.91
10.25,37.8,bike,156.92
23.3,72.96,auto,412.41
33.45,100.8,bike,437.88
19.63,41.76,bike,246.28
20.99,59.59,bike,275.02
42.88,154.14,auto,763.3
43.91,103.84,bike,530.79
48.53,193.71,auto,906.56
21.26,66.88,car,572.17
20.29,66.01,bike,281.1
14.97,48.08,auto,285.55
45.29,108.98,auto,698.48
22.77,51.67,car,550.14
39.33,135.06,auto,700.77
37.17,140.08,auto,678.82
32.56,82.74,bike,407.97
26.31,59.57,car,621.07
20.05,59.3,car,524.51
27.19,58.54,bike,320.99
21.21,60.27,car,556.7
2.39,9.25,car,112.16
5.96,21.43,auto,130.9
29.49,116.51,car,844.07
36.46,129.69,bike,510.83
44.96,148.6,bike,610.41
9.68,28.5,bike,136.76
46.15,148.63,car,1197.39
8.59,28.62,car,271.33
1.38,3.19,auto,52.25
41.55,115.13,auto,676.82
1.01,2.89,bike,34.42
43.95,168.94,bike,624.49
34.54,94.97,auto,569.95
23.1,69.41,bike,307.12
1.42,4.38,auto,50.92
22.22,45.81,bike,272.85
33.77,124.27,car,936.66
42.82,135.9,bike,565.05
4.68,17.25,bike,92.17
44.84,116.87,auto,718.6
19.63,66.65,auto,361.39
39.07,87.11,car,899.66
49.28,186.62,auto,901.93
22.4,69.58,auto,392.67
44.82,131.57,auto,744.83
9.83,34.34,car,299.32
18.56,52.65,bike,252.88
39.01,120.97,bike,520.27
20.4,59.63,car,538.79
12.31,31.86,auto,213.34
31.44,108.8,auto,571.38
21.18,61.3,car,554.24
33.35,78.26,car,781.32
40.11,98.2,car,947.41
29.52,61.61,bike,346.95
31.69,75.65,auto,497.56
36.9,106.3,car,923.81
2.59,10.34,bike,62.31
29.07,78.32,auto,477.3
13.36,49.11,auto,270.28
38.87,133.68,bike,529.49
1.65,3.89,car,82.45
11.07,41.9,auto,233.17
49.4,191.62,auto,909.98
6.85,22.41,car,224.83
21.08,72.93,car,592.11
49.99,165.5,auto,856.13
24.67,66.86,car,628.08
23.94,83.07,bike,342.31
49.85,188.14,bike,705.6
18.71,56.36,bike,254.05
9.25,18.55,bike,117.42
48.17,181.31,auto,876.45
13.17,46.87,car,396.35
43.99,91.09,bike,507.03
13.59,50.76,bike,210.39
18.6,73.92,car,548.65
