trip_id,city,distance_km,duration_minutes,traffic_level,demand_factor,battery_health_percent,energy_consumption_kwh,route_difficulty,vehicle_type,time_of_day,day_of_week,weather_condition,temperature_celsius,humidity_percent,driver_rating,surge_multiplier,historical_pricing_factor,is_holiday,charging_stations_nearby,user_type,fare_amount_inr
EV003642,Mumbai,9.67,39.9,60,3.8038,70,4.96,2,Premium,Evening_Peak,Wednesday,Rainy,18,82,4.4,2.04,1.01,0,2,Premium,1855.46
EV003643,Bangalore,22.92,57.6,49,3.5279999999999996,74,6.42,10,Compact,Early_Morning,Tuesday,Rainy,23,41,4.7,2.19,0.93,0,10,Regular,1853.29
EV003644,Bangalore,42.25,90.9,99,3.575,89,5.45,1,Premium,Evening_Peak,Tuesday,Foggy,17,78,4.6,1.81,1.06,0,4,Regular,8207.89
EV003645,Pune,17.71,47.9,71,0.96642,100,7.19,9,Premium,Morning_Peak,Saturday,Storm,17,63,4.5,2,0.99,0,5,Premium,1306.04
EV003646,Bangalore,40.19,151.4,7,1.456,70,7.36,7,Compact,Day_Time,Thursday,Storm,35,80,4,2,1.09,0,6,Regular,1167.96
EV003647,Chennai,27.67,78.2,8,3.7548,80,4.94,1,SUV,Night,Saturday,Rainy,21,41,4.8,1.84,1.09,1,6,Regular,3143.85
EV003648,Mumbai,10.1,46.4,0,1.2726,83,7.18,9,Compact,Early_Morning,Saturday,Rainy,33,83,4.1,1,1.04,0,1,Regular,121.64
EV003649,Bangalore,19.05,60.9,88,3.8919999999999995,87,7.93,7,Sedan,Night,Monday,Rainy,21,78,4.8,1.93,0.95,0,6,Premium,3617.02
EV003650,Mumbai,43.28,187.4,95,3.6945999999999994,71,7.34,5,Compact,Evening_Peak,Monday,Storm,17,41,4.2,2,0.93,0,10,Premium,5069.69
EV003651,Delhi,9.7,36.2,60,4.0040000000000004,93,3.28,3,SUV,Morning_Peak,Tuesday,Rainy,21,51,4.3,1.59,0.98,0,8,Regular,1133.33
EV003652,Chennai,19.85,73.8,73,2.2769999999999997,100,6.61,4,Sedan,Early_Morning,Sunday,Clear,21,79,4.1,2.49,0.96,0,1,Premium,1186.11
EV003653,Mumbai,37.98,170.4,60,1.261,100,6.67,4,Sedan,Morning_Peak,Monday,Clear,25,55,3.6,1,1.09,0,10,Regular,784.1
EV003654,Delhi,38.36,104.5,46,1.51,82,4.22,10,SUV,Early_Morning,Thursday,Clear,26,64,4.6,1,0.94,0,3,Premium,877.84
EV003655,Bangalore,46.89,103.9,35,1.25,73,6.25,1,Compact,Early_Morning,Monday,Clear,23,43,4.9,1,1.08,0,9,Regular,516.59
EV003656,Pune,45.52,144.8,60,2.717,82,4.88,1,Premium,Evening_Peak,Thursday,Hot,33,35,3.7,1.73,0.94,0,6,Premium,3181.24
EV003657,Mumbai,7.43,37.1,60,1.4300000000000002,71,4.84,6,Premium,Morning_Peak,Monday,Clear,27,44,4.6,1,0.9,0,2,Regular,227.67
EV003658,Chennai,13.72,33.9,25,2.09,83,5.3,4,SUV,Day_Time,Tuesday,Hot,33,57,4.7,1.53,0.92,0,6,Premium,489.53
EV003659,Mumbai,15.59,74.9,2,3.6819999999999995,81,5.6,7,SUV,Day_Time,Friday,Storm,27,33,4.6,2.41,1.01,1,7,Regular,3380.9
EV003660,Bangalore,9.39,22.7,27,0.98,92,5.75,9,Compact,Early_Morning,Friday,Foggy,26,53,4.1,1,1.05,1,2,Regular,111.42
EV003661,Pune,14.26,30,13,2.81,87,6.92,8,Compact,Night,Wednesday,Foggy,38,55,4.3,1.68,1.07,0,9,Premium,825.51
EV003662,Mumbai,13.4,59,51,2.352,87,5.95,8,Premium,Night,Wednesday,Rainy,31,57,3.8,1.81,0.97,1,8,Regular,1910.94
EV003663,Bangalore,4.85,16.9,27,1.442,73,7.25,4,Compact,Early_Morning,Monday,Storm,32,79,4.1,2,1.06,0,3,Regular,139.48
EV003664,Mumbai,50.32,195.3,27,0.71,100,5.19,6,Sedan,Day_Time,Thursday,Foggy,18,82,4.3,1,1,1,3,Regular,672.7
EV003665,Pune,38.19,112.8,74,2.7439999999999998,78,8,7,Compact,Day_Time,Friday,Storm,32,38,3.7,2,1.06,1,9,Premium,2821.08
EV003666,Delhi,6.1,17.5,71,1.0179,75,7.11,6,Sedan,Evening_Peak,Saturday,Hot,18,73,4.4,1,1.06,0,6,Premium,89.27
EV003667,Pune,11.8,42,60,1.586,78,6.32,3,Sedan,Morning_Peak,Monday,Clear,33,75,4,1,0.99,0,2,Premium,182.73
EV003668,Bangalore,30.56,89.1,48,1.48,83,4.69,5,SUV,Day_Time,Monday,Hot,21,82,4,1,1.01,0,5,Regular,680.65
EV003669,Chennai,32.07,156.2,3,1.278,73,7.35,8,Compact,Early_Morning,Saturday,Foggy,15,38,3.9,1,0.95,0,8,Regular,199.46
EV003670,Pune,33.15,148.5,81,0.69,72,9.08,9,Sedan,Early_Morning,Friday,Hot,29,41,3.7,1,1.01,0,2,Premium,227.13
EV003671,Bangalore,45.17,111.9,74,2.2698,82,7.16,3,Premium,Morning_Peak,Sunday,Clear,25,64,4.3,2.19,1.02,1,9,Premium,6664.99
EV003672,Pune,9.27,31.8,60,2.2932,81,5.25,3,Sedan,Evening_Peak,Monday,Rainy,20,62,3.8,2.23,0.97,0,2,Premium,498.73
EV003673,Pune,22.92,78.3,19,2.3489999999999998,87,7.15,6,Compact,Early_Morning,Saturday,Hot,29,94,4.6,2.37,1.02,0,2,Regular,1076
EV003674,Mumbai,49.72,175.2,60,2.9379999999999997,72,4.38,4,SUV,Morning_Peak,Thursday,Clear,20,93,4.6,1.96,0.99,1,5,Regular,5445.71
EV003675,Pune,44.58,141.4,51,1.305,74,6.76,7,Sedan,Night,Saturday,Clear,36,40,4.6,1,1.04,0,7,Regular,744.46
EV003676,Chennai,25.83,102,88,2.3114,85,9.53,8,Compact,Morning_Peak,Wednesday,Storm,22,63,4.3,2,0.99,0,9,Premium,1669.52
EV003677,Delhi,4.62,9.3,69,3.36,89,4.74,5,SUV,Day_Time,Tuesday,Rainy,33,52,4.7,1.97,0.98,0,4,Premium,684.15
EV003678,Delhi,40.87,188.8,85,2.0943,82,4.86,7,Premium,Morning_Peak,Saturday,Foggy,23,39,4.6,1.55,0.98,0,7,Regular,3317.19
EV003679,Delhi,20.28,48,20,1.0499999999999998,88,3.38,2,SUV,Early_Morning,Thursday,Rainy,32,38,4.8,1,1.08,0,2,Regular,327.14
EV003680,Mumbai,22.65,48.3,66,0.9450000000000001,77,4.74,3,Premium,Night,Saturday,Foggy,32,67,4.9,1,1.09,0,8,Premium,822.55
EV003681,Pune,27.02,113.7,70,1.2222,77,6.35,5,Sedan,Day_Time,Saturday,Rainy,26,42,3.6,1,0.9,0,4,Regular,296.45
EV003682,Bangalore,30.76,129.2,37,3.752,87,8.04,7,Compact,Day_Time,Tuesday,Storm,21,99,5,2,0.91,0,9,Regular,3398.21
EV003683,Bangalore,43.78,118.5,60,4.8412,83,4.22,3,Premium,Evening_Peak,Monday,Rainy,37,97,3.7,2.24,0.91,0,5,Regular,9007.56
EV003684,Mumbai,40.28,126.3,99,2.1279999999999997,77,7.97,1,Compact,Night,Tuesday,Storm,24,32,4.8,2.33,0.93,0,9,Premium,4446.24
EV003685,Delhi,4,19.5,60,0.767,84,5.46,2,Sedan,Morning_Peak,Tuesday,Clear,33,79,3.6,1,1.02,0,5,Premium,33.23
EV003686,Chennai,48.59,166.9,60,0.83538,73,5.9,5,Premium,Evening_Peak,Sunday,Rainy,35,31,4.6,1,1.09,1,8,Premium,938.51
EV003687,Delhi,19.44,94.9,75,2.249,96,6.89,3,Sedan,Evening_Peak,Thursday,Clear,31,54,3.9,2.4,0.98,0,3,Premium,1512.21
EV003688,Chennai,24.81,53.9,60,0.6890000000000001,90,6.44,8,Sedan,Morning_Peak,Friday,Foggy,37,96,4.5,1,0.91,0,1,Premium,202.66
EV003689,Mumbai,21.28,70,78,0.74,92,7.62,10,Compact,Early_Morning,Wednesday,Clear,32,60,4.5,1,0.95,0,7,Premium,247.63
EV003690,Delhi,4.28,18.9,81,2.9,87,5,3,Premium,Day_Time,Monday,Foggy,17,99,4.4,1.58,0.91,0,10,Premium,448.8
EV003691,Bangalore,22.76,100.5,1,2.05,74,5.84,9,Compact,Night,Monday,Foggy,20,64,3.9,2.38,0.95,0,1,Premium,1061.42
EV003692,Delhi,46.31,119.7,56,2.88,70,5.16,7,Premium,Early_Morning,Friday,Clear,26,80,3.8,2.46,0.99,0,7,Regular,4760.17
EV003693,Pune,32.36,98.1,65,0.88,95,5.7,10,SUV,Night,Wednesday,Hot,18,51,3.7,1,1.03,0,6,Premium,613.34
EV003694,Chennai,17.03,83.6,60,1.0764000000000002,73,5.38,1,Premium,Evening_Peak,Saturday,Foggy,31,47,3.7,1,0.92,0,1,Regular,208.91
EV003695,Chennai,8.64,34.6,33,0.79,98,4.57,4,Premium,Day_Time,Friday,Foggy,23,85,4.5,1,0.92,0,7,Premium,131.2
EV003696,Chennai,9.34,32.8,39,2.884,79,3.84,8,SUV,Day_Time,Thursday,Rainy,17,52,3.7,1.86,0.94,0,6,Regular,508.8
EV003697,Mumbai,7.24,27.7,86,1.7939999999999998,98,8.74,9,Compact,Morning_Peak,Thursday,Foggy,27,99,3.7,1,1.08,0,10,Premium,231.66
EV003698,Pune,45.73,219.5,72,2.7027,83,7.18,8,Premium,Evening_Peak,Sunday,Hot,33,73,4.7,2.39,0.95,0,2,Premium,7186.22
EV003699,Bangalore,17.03,54.5,96,2.87,82,8.4,5,Compact,Night,Monday,Clear,15,64,4.5,1.62,1.06,0,1,Regular,1326.12
EV003700,Mumbai,34.92,92.6,25,2.884,84,5.56,9,Premium,Early_Morning,Tuesday,Rainy,34,76,4.2,1.58,1.09,1,1,Regular,4590.33
EV003701,Delhi,12.92,53.1,79,3.2760000000000002,84,7.12,7,Premium,Evening_Peak,Tuesday,Foggy,37,98,4.9,1.86,0.97,0,8,Regular,2107.9
EV003702,Chennai,50.91,173.8,87,2.088,89,5.84,7,Premium,Night,Saturday,Clear,21,40,4.3,1.57,0.94,0,8,Regular,3850.03
EV003703,Delhi,37.08,155.6,49,1.274,78,6.99,9,Compact,Day_Time,Tuesday,Rainy,23,68,4.6,1,1.08,0,1,Premium,635.53
EV003704,Pune,46.65,187.1,4,1.08,72,5.89,1,SUV,Day_Time,Tuesday,Hot,26,66,3.8,1,1.06,0,9,Premium,477.13
EV003705,Pune,41.57,145.2,64,2.331,95,4.92,9,SUV,Early_Morning,Sunday,Rainy,25,44,4.7,2,0.93,0,1,Regular,3366.65
EV003706,Bangalore,9.08,31.7,57,1.9599999999999997,78,5.61,3,Premium,Day_Time,Wednesday,Rainy,37,94,4.2,1,0.93,0,10,Regular,349.81
EV003707,Chennai,23.15,96.5,75,0.54,77,5.81,7,Sedan,Early_Morning,Sunday,Clear,21,93,4.7,1,1,0,8,Regular,128.47
EV003708,Bangalore,39.18,146.7,91,1.599,71,7.48,6,Compact,Morning_Peak,Thursday,Clear,17,60,3.7,1,1.02,0,9,Premium,690.98
EV003709,Pune,7.05,21,70,2.08,100,5.08,3,Sedan,Night,Tuesday,Foggy,34,37,4.4,1.94,1.07,0,10,Regular,523.44
EV003710,Pune,25.79,84.7,60,1.3922999999999999,74,4.25,1,SUV,Morning_Peak,Saturday,Storm,36,40,3.8,2,0.91,0,1,Premium,901.13
EV003711,Mumbai,51.25,181.2,87,2.0826000000000002,89,7.38,5,Sedan,Evening_Peak,Saturday,Clear,33,33,4,1.9,0.97,0,10,Premium,3620.47
EV003712,Pune,12.85,37.7,49,0.909,80,6.67,9,Compact,Early_Morning,Saturday,Foggy,37,98,4.9,1,0.93,0,4,Regular,103.04
EV003713,Chennai,47.55,188.7,96,2.0020000000000002,79,7.92,1,Sedan,Morning_Peak,Monday,Hot,19,74,3.8,2.1,1.01,0,7,Regular,1869.62
EV003714,Mumbai,2.18,9.9,67,2.7,79,4.41,3,SUV,Night,Friday,Clear,16,94,4.8,1.95,1.01,0,1,Regular,279.47
EV003715,Mumbai,9.63,43.5,74,2.3985000000000003,97,8.63,5,Compact,Morning_Peak,Sunday,Foggy,31,91,4.5,1.98,1.06,0,1,Regular,836.97
EV003716,Delhi,22.77,54.2,60,4.6774,73,4.87,6,Premium,Morning_Peak,Wednesday,Rainy,32,69,4.9,2.06,1.05,0,10,Premium,6053.45
EV003717,Pune,12.45,49.8,60,3.575,75,6.88,8,Sedan,Evening_Peak,Tuesday,Hot,29,62,4.6,1.82,0.97,0,7,Premium,1023.88
EV003718,Delhi,44.49,207.3,60,3.0810000000000004,87,4.38,5,SUV,Morning_Peak,Tuesday,Hot,18,53,4.9,2.14,0.94,0,5,Regular,5076.78
EV003719,Pune,12.85,39.7,91,2.9484000000000004,73,7.14,2,Sedan,Evening_Peak,Sunday,Clear,36,87,3.6,1.55,1.09,0,2,Regular,537.24
EV003720,Chennai,47.19,99.8,54,1.3,71,5.14,8,Sedan,Day_Time,Thursday,Clear,29,50,4.8,1,0.91,0,6,Premium,594.95
EV003721,Bangalore,24.18,115.3,47,2.79,77,5.82,4,Premium,Day_Time,Tuesday,Hot,30,59,3.9,2.42,1.09,0,4,Premium,3428.24
EV003722,Pune,43.5,148.8,87,3.549,79,7.62,7,Sedan,Morning_Peak,Tuesday,Rainy,24,44,4.8,1.77,1.09,0,4,Premium,5024.06
EV003723,Bangalore,45.04,205.6,82,1.94,78,8.22,4,Premium,Night,Wednesday,Hot,33,85,4.3,1,0.99,0,4,Premium,2661.26
EV003724,Delhi,51.37,177.9,60,1.885,71,6.5,9,Compact,Evening_Peak,Tuesday,Clear,25,72,5,1,0.99,0,8,Premium,1180.19
EV003725,Mumbai,50.78,107.5,54,1.8900000000000001,92,5.61,1,Premium,Day_Time,Saturday,Clear,36,43,4.2,1,0.95,0,6,Regular,2289.07
EV003726,Delhi,7.09,29.3,77,0.793,92,7.74,5,Sedan,Evening_Peak,Tuesday,Clear,25,50,4.5,1,0.93,0,7,Regular,79.67
EV003727,Pune,30.5,151.4,65,3.1625999999999994,73,4.62,4,Premium,Day_Time,Sunday,Storm,16,74,4.4,2.18,1.08,0,1,Regular,4945.53
EV003728,Mumbai,24.51,110.8,73,2.3489999999999998,70,5.81,10,Premium,Night,Saturday,Hot,33,68,4.3,1.86,1.08,0,8,Premium,3656.53
EV003729,Delhi,40.33,146,50,3.8219999999999996,86,6.04,3,Premium,Night,Thursday,Storm,29,99,3.8,2,1.03,0,2,Regular,8381.74
EV003730,Bangalore,26.18,76.8,60,4.6774,94,5.47,8,Sedan,Morning_Peak,Monday,Rainy,33,53,4,1.73,1.03,0,3,Premium,3903.12
EV003731,Pune,37.58,82.3,88,2.67,92,7.89,6,Compact,Early_Morning,Wednesday,Hot,31,51,4.1,1.57,0.9,0,7,Regular,1423.09
EV003732,Chennai,47.57,137.6,60,0.9099999999999999,99,3.35,3,SUV,Evening_Peak,Tuesday,Foggy,38,51,5,1,1,1,3,Regular,895.52
EV003733,Pune,9.7,36.7,24,1.84,90,5.73,9,Sedan,Early_Morning,Thursday,Hot,26,68,3.6,1,0.98,0,6,Premium,156.9
EV003734,Bangalore,13.49,47.1,57,3.43,72,5.1,8,Premium,Day_Time,Wednesday,Storm,24,88,4,2.17,0.96,0,9,Regular,2371.67
EV003735,Bangalore,41.36,175.9,71,2.55,75,8.34,4,Compact,Day_Time,Wednesday,Hot,34,65,4,1.99,1.1,0,3,Regular,2218.95
EV003736,Chennai,5.17,25.2,98,2.6,84,6.8,9,Compact,Evening_Peak,Friday,Foggy,19,61,3.8,1.78,1.08,0,8,Premium,271.71
EV003737,Delhi,15.09,33.5,93,3.5153999999999996,70,6.97,6,Sedan,Night,Saturday,Rainy,18,53,3.9,1.68,1,0,6,Regular,1297.46
EV003738,Pune,4.55,18.1,64,2.9259999999999997,93,4.81,8,SUV,Night,Monday,Rainy,26,85,4.5,1.54,0.96,0,10,Premium,497.35
EV003739,Bangalore,41.59,151,49,2.682,78,4.82,7,Sedan,Early_Morning,Saturday,Foggy,21,41,4.3,2.44,0.98,0,8,Regular,3256.67
EV003740,Mumbai,26.21,130.3,38,3.374,84,3.61,8,SUV,Night,Tuesday,Storm,22,34,3.7,2.17,0.93,0,7,Premium,4960.75
EV003741,Pune,9.31,22.1,45,2.28,70,5.79,8,Compact,Night,Wednesday,Foggy,22,36,4.2,2.05,1.04,0,10,Regular,433.81
EV003742,Mumbai,26.31,99,94,1.7639999999999998,86,7.1,6,Sedan,Day_Time,Friday,Storm,23,72,4.5,2,0.96,0,2,Regular,2226.63
EV003743,Pune,31.07,93.8,41,3.0996,96,5.99,1,Compact,Early_Morning,Saturday,Rainy,18,67,4,1.97,0.99,0,10,Premium,1698.8
EV003744,Pune,39.34,80.1,80,2.6208,97,4.92,4,SUV,Day_Time,Saturday,Storm,22,84,3.7,2,0.92,0,4,Premium,3788.82
EV003745,Delhi,18.4,44,75,2.28,79,5.06,3,SUV,Early_Morning,Thursday,Clear,15,48,3.7,1.62,1.01,0,3,Regular,807.1
EV003746,Pune,25.99,100.3,60,1.4976000000000003,98,7.83,4,Compact,Morning_Peak,Saturday,Hot,15,95,3.7,1,1.08,0,6,Regular,388.02
EV003747,Bangalore,20.27,99.7,60,1.4300000000000002,76,8.19,3,Compact,Evening_Peak,Tuesday,Hot,21,69,4.2,1,0.98,0,9,Premium,313.69
EV003748,Mumbai,41.66,198.6,71,1.9000799999999998,71,7.15,1,Premium,Morning_Peak,Sunday,Rainy,19,37,3.7,1,0.96,0,5,Regular,1401.12
EV003749,Mumbai,27,54.7,5,0.86,89,7.54,5,Sedan,Early_Morning,Tuesday,Hot,21,97,4.6,1,0.99,0,9,Regular,284.84
EV003750,Delhi,34.48,112,40,0.8,78,6.43,10,Sedan,Early_Morning,Thursday,Foggy,29,55,4.2,1,1.05,0,7,Regular,295.61
EV003751,Mumbai,21.33,49,90,2.5,82,6.47,9,Premium,Night,Wednesday,Foggy,19,86,3.9,1.55,1.03,0,6,Regular,2749.33
EV003752,Mumbai,3.83,13.5,60,0.676,86,5.15,7,Sedan,Evening_Peak,Friday,Clear,39,39,4.7,1,0.98,0,4,Regular,43.8
EV003753,Mumbai,30.6,110,93,1,72,8.09,3,Sedan,Early_Morning,Thursday,Foggy,22,33,4.2,1,1.1,0,10,Premium,477.79
EV003754,Mumbai,30.09,100.5,60,2.1293999999999995,100,5,2,SUV,Morning_Peak,Friday,Rainy,19,50,4.1,1.69,1.08,0,7,Regular,2440.42
EV003755,Delhi,30.98,132.3,60,1.8135000000000001,80,5.29,5,Sedan,Morning_Peak,Sunday,Clear,16,93,4.9,1,1,0,6,Regular,763.71
EV003756,Mumbai,22.28,85.6,57,1.89,81,6.28,1,Sedan,Early_Morning,Wednesday,Foggy,28,99,4.1,1,1.1,0,2,Premium,598.05
EV003757,Mumbai,46.2,175.4,93,2.55,87,8.65,3,Compact,Early_Morning,Monday,Foggy,23,50,3.9,2.3,1.03,0,10,Regular,3345.01
EV003758,Chennai,49.91,145.4,74,4.04586,98,5.23,2,Premium,Evening_Peak,Sunday,Rainy,18,72,3.7,2.08,0.9,0,10,Premium,7826.38
EV003759,Chennai,11.23,51.7,10,1.9025999999999998,88,5.49,5,SUV,Early_Morning,Sunday,Storm,18,84,4.1,2,1.01,0,3,Regular,521.96
EV003760,Bangalore,44.14,137.8,60,0.9099999999999999,73,6.61,1,Sedan,Morning_Peak,Thursday,Storm,15,79,4.1,2,1.05,0,10,Regular,1154.11
EV003761,Delhi,17.58,46.2,74,1.76,79,5.75,2,SUV,Day_Time,Thursday,Hot,16,93,4,1,0.94,0,3,Premium,440.62
EV003762,Pune,39.97,174,90,3.038,95,6.59,3,Sedan,Night,Wednesday,Rainy,36,85,4.8,1.82,0.98,0,10,Regular,4477.29
EV003763,Mumbai,40.4,130.3,60,3.8165400000000007,92,6.72,9,Compact,Morning_Peak,Sunday,Storm,34,45,3.8,2,1,0,10,Premium,5673.47
EV003764,Bangalore,46.38,123.1,42,3.2885999999999997,86,6.28,1,Premium,Day_Time,Sunday,Storm,23,37,4.9,2.38,1.05,0,2,Premium,12705.11
EV003765,Pune,5.42,26.3,60,3.367,97,7.45,9,Compact,Evening_Peak,Wednesday,Storm,19,36,4.2,2,0.91,0,6,Regular,486.76
EV003766,Delhi,20.49,99.2,81,1.26,91,6.97,2,Compact,Day_Time,Friday,Foggy,20,66,3.6,1,1.06,0,1,Premium,317.25
EV003767,Bangalore,50.66,171.8,81,1.67,84,7.16,5,Premium,Night,Friday,Hot,27,89,3.8,1,1.04,0,5,Premium,2472.5
EV003768,Bangalore,30.14,95.7,90,3.3800000000000003,98,4.31,3,SUV,Evening_Peak,Monday,Clear,15,91,4.2,1.85,0.92,0,6,Premium,3785.49
EV003769,Bangalore,38.42,124.2,30,0.5,96,5.7,10,Sedan,Early_Morning,Friday,Hot,32,75,4,1,1.03,0,9,Premium,291.97
EV003770,Mumbai,24.76,116.6,60,2.561,80,6.67,3,Sedan,Evening_Peak,Friday,Foggy,35,96,4.5,1.85,1.06,0,7,Premium,2116.7
EV003771,Delhi,3.32,11.8,60,2.4453,93,4.61,2,Premium,Evening_Peak,Saturday,Clear,26,98,4.9,2.09,0.94,0,3,Premium,451.36
EV003772,Mumbai,42.25,146.6,17,2.5956,73,3.83,5,SUV,Night,Saturday,Rainy,37,78,4.8,1.89,0.95,0,1,Regular,3864.35
EV003773,Bangalore,27.61,96.9,60,1.7779999999999998,85,6.77,2,Compact,Night,Wednesday,Storm,32,78,3.9,2,1,0,8,Regular,1514.91
EV003774,Pune,31.73,138.4,60,4.6682999999999995,95,6.33,4,Premium,Morning_Peak,Saturday,Storm,37,86,4.2,2.38,0.94,0,2,Regular,8761
EV003775,Mumbai,25.18,93.2,60,1.365,92,7.45,6,Compact,Evening_Peak,Thursday,Storm,25,55,3.7,2,1.07,0,1,Regular,1081.56
EV003776,Delhi,42.57,108.1,71,1.3719999999999999,87,8.84,3,Compact,Day_Time,Friday,Storm,30,94,4.1,2,0.91,0,2,Regular,1428.57
EV003777,Chennai,14.86,72.2,73,2.951,85,6.64,4,Compact,Evening_Peak,Tuesday,Clear,36,81,4.7,2.44,1.04,0,7,Regular,1058.03
EV003778,Bangalore,18.15,42.1,69,2.1294,78,6.59,3,Compact,Day_Time,Sunday,Rainy,36,35,4.6,1.66,1.1,0,7,Premium,919.72
EV003779,Delhi,2.5,6,56,2.7216,77,8.2,3,Compact,Day_Time,Sunday,Storm,15,74,4.9,2,0.97,0,4,Premium,199.22
EV003780,Delhi,10.57,32.1,83,1.63,71,5.94,4,Sedan,Night,Friday,Clear,25,62,4.2,1,1.04,0,2,Regular,246.63
EV003781,Pune,4.29,19.6,80,2.0358,84,5.56,5,SUV,Morning_Peak,Saturday,Foggy,35,31,4.5,2.25,1.08,0,2,Premium,396.83
EV003782,Mumbai,33.83,152.6,81,2.95,78,6.8,5,Premium,Day_Time,Monday,Clear,33,70,4.7,2.25,0.9,1,6,Regular,6245.62
EV003783,Pune,35.47,127.2,68,0.98,74,4.42,1,SUV,Night,Monday,Clear,15,47,4.8,1,0.97,0,6,Regular,533.3
EV003784,Mumbai,41.53,110.7,12,1.4489999999999998,89,6.38,3,Compact,Early_Morning,Sunday,Rainy,33,55,4.2,1,1.09,0,8,Premium,687.01
EV003785,Delhi,8.73,17.8,60,1.845,89,6.27,1,Premium,Early_Morning,Sunday,Hot,38,46,4.9,1,0.9,0,3,Premium,347.51
EV003786,Delhi,12.05,28.1,60,3.701879999999999,75,7.11,3,Compact,Morning_Peak,Sunday,Storm,35,39,4.7,2.04,0.95,0,8,Regular,1057.04
EV003787,Delhi,30.41,75.7,89,2.821,87,8.16,1,Compact,Morning_Peak,Wednesday,Hot,22,32,3.6,2.26,0.92,0,1,Regular,1672.36
EV003788,Delhi,48.8,231.6,24,1.57,88,5.55,1,Compact,Early_Morning,Tuesday,Foggy,29,63,4.2,1,1.06,0,9,Premium,731.65
EV003789,Delhi,37.24,109.4,90,2.8098,85,8.82,6,Compact,Early_Morning,Sunday,Storm,30,48,3.7,2.13,0.97,0,8,Premium,2870.32
EV003790,Delhi,35.52,106,60,1.508,77,3.27,7,SUV,Evening_Peak,Thursday,Foggy,28,44,4.3,1,1.01,1,5,Regular,954.16
EV003791,Pune,28.98,142.8,60,1.7939999999999998,77,5.67,7,SUV,Morning_Peak,Tuesday,Hot,25,30,4.4,1,0.98,1,6,Premium,885.67
EV003792,Chennai,27.64,97.2,60,3.042,99,4.99,10,SUV,Morning_Peak,Tuesday,Hot,22,75,4.2,1.57,1.1,0,3,Premium,2581.56
EV003793,Bangalore,36.98,77.8,60,2.197,79,6.93,2,Compact,Evening_Peak,Wednesday,Clear,30,46,4.2,1.87,1.07,0,5,Premium,1705.99
EV003794,Chennai,29.34,72.9,60,4.602779999999999,73,4.94,4,SUV,Evening_Peak,Sunday,Storm,24,45,4,2,0.91,0,5,Premium,3376.87
EV003795,Pune,49.44,230.7,60,1.8673199999999999,94,5.71,1,Premium,Morning_Peak,Sunday,Storm,37,68,4,2,1.06,0,8,Premium,5066.73
EV003796,Chennai,35.24,144.9,51,1.274,98,5.16,9,Sedan,Early_Morning,Thursday,Rainy,37,30,4.7,1,0.94,0,1,Regular,564.11
EV003797,Pune,30.27,120.7,3,0.9449999999999998,74,4.39,9,SUV,Early_Morning,Saturday,Rainy,26,46,4.7,1,1.04,0,1,Premium,375.03
EV003798,Bangalore,48.9,184.7,18,1.03,78,6.42,4,Compact,Night,Thursday,Hot,35,85,3.9,1,1.03,0,1,Premium,556.04
EV003799,Pune,9.41,27.6,93,0.7979999999999999,100,5.92,9,Premium,Early_Morning,Friday,Rainy,19,87,4.4,1,1.1,0,8,Premium,245.55
EV003800,Mumbai,24.85,104.1,16,1.6505999999999998,74,6.39,1,Compact,Day_Time,Saturday,Rainy,21,31,4.3,1,1.09,0,4,Premium,463.77
EV003801,Bangalore,15.46,44.3,60,2.8938,91,6.76,10,Sedan,Evening_Peak,Thursday,Rainy,15,31,4.3,2.31,1.04,0,1,Premium,2092.43
EV003802,Chennai,45.27,204.6,75,2.46,82,8.13,2,Sedan,Night,Thursday,Hot,36,59,3.9,1.87,0.95,0,6,Regular,2075.34
EV003803,Bangalore,9.84,42.6,79,1.75,86,6.71,4,Sedan,Day_Time,Friday,Clear,23,35,3.7,1,0.92,0,6,Regular,204.5
EV003804,Delhi,46.92,168.3,8,3.6119999999999997,100,6.16,9,Compact,Night,Thursday,Storm,35,35,3.6,2.33,1.08,0,7,Regular,6156.46
EV003805,Bangalore,10.62,39.1,35,2.646,71,6.49,5,Premium,Day_Time,Monday,Storm,32,90,4.8,2,1.08,0,3,Regular,1540.22
EV003806,Chennai,44.36,203.5,86,3.107,89,7.55,9,Sedan,Evening_Peak,Tuesday,Clear,19,78,4.9,1.99,1.01,0,2,Premium,4102.19
EV003807,Mumbai,21.15,100.5,64,2.42,98,7.44,2,Compact,Night,Wednesday,Hot,26,78,4.2,1.63,1.06,0,3,Premium,1624.49
EV003808,Bangalore,34.59,144.6,60,1.8199999999999998,73,3.93,5,SUV,Morning_Peak,Thursday,Storm,31,61,4.3,2,1.03,0,7,Premium,2768.53
EV003809,Chennai,28.55,109.8,91,3.024,94,4.96,7,SUV,Day_Time,Monday,Rainy,25,72,4.4,1.59,1.06,0,3,Premium,2955.1
EV003810,Pune,27.19,82.6,35,2.3760000000000003,86,5.74,2,Sedan,Early_Morning,Sunday,Foggy,39,62,4.5,2.09,1.01,0,5,Premium,1510.94
EV003811,Chennai,42.25,128,21,1.539,78,8.36,1,Compact,Night,Saturday,Hot,39,47,3.8,1,1.03,1,7,Premium,544.66
